gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)]
926,5105056527,EUW1,,6UaJfDEvr7K4wNp5iFFiNjoksS6V5LpowN2_nPLDMAWcs8U,8,200,235,4,7,szUakltn6ZI3bhUQ1EiYMXT8HNtKx64r3TdtrHMZTvdg3wo,Adanay,EUW1,szUakltn6ZI3bhUQ1EiYMXT8HNtKx64r3TdtrHMZTvdg3wo,/v1/stats/player_history/EUW1/202973556,7,True,1055,6672,3009,0,2003,2010,3340,5,0,0,5,2,1,0,1,0,0,0,0,38590,0,34749,3840,225,5369,0,4958,411,3672,3,2453,572,572,1,17,3845,750,3095,0,6193,4550,0,0,113,0,0,0,70,9,0,0,1,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,8304,8345,8410,8009,9104,29,0,0,9,4,5,3,0,0,47,0,0,756,0,0,0,0,0,8300,8000,5005,5008,5002,,,,,0,4,,,,,,,,,,,2,0,0.0,0,,316.79999999999995,7.0,,24.22,,158.0,,,,0.10000000000000009,12.460000000000065,318.4,
926,5105056527,EUW1,,9Hp4hH89VnfWAjT7aZddB-lrcONH2k9RrYa0HB0Zj8dTthU,9,200,67,12,4,Ls52rR8eQMYkQVnpVoaNU7xlagAEXAnHfHqWILi4CW3L9g,BTS Bumut,EUW1,Ls52rR8eQMYkQVnpVoaNU7xlagAEXAnHfHqWILi4CW3L9g,/v1/stats/player_history/EUW1/35878324,1312,True,0,6670,1001,1053,1055,0,3340,1,2,1,0,1,0,320,0,0,0,0,0,34279,0,27351,6928,0,7295,0,4792,2502,1191,1,2138,4316,0,11,4,5801,2490,3051,259,4874,3200,0,0,102,0,0,0,12,11,2,0,6,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9104,8014,8139,8135,524,400,123,168,40,0,0,0,0,35,0,0,373,0,0,397,2,0,8000,8100,5005,5008,5003,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,434.0,6.5,,24.22,,310.7,,,,0.10000000000000009,12.460000000000065,233.6,
926,5105056527,EUW1,,l_DZfXhXL1DA3T-ji_4Poh-BaiGLuig2MObZ2Sd-QvAkE_8,10,200,55,4,14,crXI6URevTbZhc66_6iyHe2fcGOJ6wTts3ZzgED9vGbaZpg,HyperDoPe,EUW1,crXI6URevTbZhc66_6iyHe2fcGOJ6wTts3ZzgED9vGbaZpg,/v1/stats/player_history/EUW1/227708309,4086,True,1055,2031,3115,3020,1052,0,3340,5,1,1,4,2,1,178,1,0,0,0,0,75992,60825,6480,8687,0,7779,6267,1183,328,1950,1,3494,3023,3023,5,0,8029,2240,5539,248,7346,5185,1,0,125,0,0,0,30,12,0,0,2,1,True,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,9111,8014,693,0,0,247,0,0,12,0,0,1212,3,0,545,120,0,211,0,0,8100,8000,5008,5008,5002,,,,,0,4,,,,,,,,,,,2,1,0.0,0,,501.1,6.2,,24.22,,453.4,,,,0.10000000000000009,12.460000000000065,358.8,
927,5104996209,EUW1,,YCDVn4cKEFugTvAA6Ac28Vp_eLkYBtbxbJD8Ysj_HpEkAv8,1,100,79,11,4,nUcg5KHdyn9r0RkKzBUoZicqZET1vsMfnZX3QdkpGlLFkPo,kira955,EUW1,nUcg5KHdyn9r0RkKzBUoZicqZET1vsMfnZX3QdkpGlLFkPo,/v1/stats/player_history/EUW1/211341868,3859,False,3145,1001,2031,1026,1028,0,3364,0,3,1,0,0,0,686,0,0,0,0,0,46387,29205,13000,4182,0,2945,2210,562,172,6845,1,7212,6698,0,9,10,13153,3597,9427,128,3535,3175,0,0,0,56,40,0,182,7,1,0,1,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,8143,8138,8105,8234,8232,183,0,0,90,0,0,2,0,0,3,1,0,4112,0,0,2,0,0,8100,8200,5005,5008,5002,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,243.1,0.0,,-27.059999999999974,,687.8,,,,0.48,-47.599999999999966,194.7,
927,5104996209,EUW1,,3GnUoWf5y99kXdEKTLddMa7vrZqD0WAA19pNmTUSXgHrnaU,3,100,350,3,14,rtRP5mXxVWqNqb0GlnshYgFLQbu81kzs1Or2E9_QRHkNjA,8bit Warlock,EUW1,rtRP5mXxVWqNqb0GlnshYgFLQbu81kzs1Or2E9_QRHkNjA,/v1/stats/player_history/EUW1/26096055,585,False,2003,2055,3851,3067,4642,3158,3340,0,2,2,0,0,0,708,0,0,0,0,0,5069,4010,716,342,0,3790,2862,586,342,1728,4,1505,248,248,8,7,3348,2302,863,183,3442,3375,0,0,2,0,0,0,29,8,3,0,5,2,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8226,8210,8236,8009,8017,355,681,0,250,168,0,0,0,0,8,0,0,410,0,0,161,0,0,8200,8000,5008,5008,5002,,,,,0,4,,,,,,,,,,,2,0,0.0,0,,305.1,0.1,,-27.059999999999974,,40.7,,,,0.48,-47.599999999999966,176.0,
927,5104996209,EUW1,,yKONRejvY-yOBo9AfdzT3HjTM_uRPPojfH8UxqPP7fLkQUTL,4,100,29,4,7,1AfDV-_-kP02IUa0TUEiS6X-x_P5AJBdAgNtl8BG8_Y7rat10WpprKGy,J15243P697891,EUW1,1AfDV-_-kP02IUa0TUEiS6X-x_P5AJBdAgNtl8BG8_Y7rat10WpprKGy,/v1/stats/player_history/EUW1/2086416625013696,4249,False,1055,2031,6670,3006,1037,0,3340,2,2,0,2,1,1,641,0,0,0,0,0,35928,0,33146,2781,0,4339,0,3712,627,1468,2,1989,639,639,7,4,5496,2610,2510,375,5184,3925,0,0,114,0,0,0,180,8,0,0,4,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,8009,9103,8017,8139,8135,354,227,126,445,0,0,0,0,0,56,0,0,440,0,0,370,1,0,8000,8100,5005,5008,5002,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,310.29999999999995,7.7,,-27.059999999999974,,159.5,,,,0.48,-47.599999999999966,325.20000000000005,
927,5104996209,EUW1,,1OvRaWixRn3mxdajGUtV_MoSFgMrZmktUP2M5J2kD7YyG1g,5,100,24,4,12,e2PeRY0pkLG5OvcbMAfgEV6fY2y_oTeDmbD-mMRHiUDxyl0,4ryotron,EUW1,e2PeRY0pkLG5OvcbMAfgEV6fY2y_oTeDmbD-mMRHiUDxyl0,/v1/stats/player_history/EUW1/224260187,4050,False,3047,2031,1053,1054,3067,1036,3340,1,3,0,0,1,0,246,0,0,0,0,0,30093,6182,20905,3005,0,4682,1357,3324,0,733,1,5266,0,0,7,13,9382,3207,5996,178,3989,3850,0,0,74,0,0,0,48,9,0,0,5,1,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8014,8135,8139,69,0,0,57,20,0,0,0,0,62,0,0,502,1,0,404,0,0,8000,8100,5005,5008,5002,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,307.4,3.4,,-27.059999999999974,,556.8,,,,0.48,-47.599999999999966,209.89999999999998,
927,5104996209,EUW1,,KpYN6pYESAJrTglJsXVN3-JHR1SkmOqCCpQAbZFRrpXSEGg,6,200,26,14,4,iEmwrYsG7s9Dh9JiZUp0FlzaXHh6NCq6sNi9xkEp0uYv_Pk,zil ulti is wow,EUW1,iEmwrYsG7s9Dh9JiZUp0FlzaXHh6NCq6sNi9xkEp0uYv_Pk,/v1/stats/player_history/EUW1/229096303,3551,True,3851,1026,3802,1001,0,0,3364,1,0,3,0,1,0,0,0,0,0,0,0,27579,23907,3443,229,0,2690,2340,121,229,1984,2,1500,1873,1125,13,8,4344,1594,2262,487,4311,3075,0,0,26,0,0,0,105,9,1,0,6,2,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8226,8234,8232,8126,8105,204,145,0,250,39,0,3730,0,0,1,30,0,113,0,0,8,3,0,8200,8100,5007,5008,5003,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,301.70000000000005,1.9,,27.059999999999974,,145.0,,,,-0.48,47.599999999999966,188.3,
927,5104996209,EUW1,,xNDFVmp-2x0S468CRrkzVmjr9rP0vRJU4cWRIMUT_X3Tuxcq,7,200,67,4,7,Z3S9PPfhCL9SBxENBYEznQC_1Y_fkuPJTSKgyvvpZCxmfJsuxvejFrxu,MertAkanxz,EUW1,IWbeUzI2tL0E_GegA2uMMhJGOl23Qa96irGa2fwhIL9Tvw1psMkKKmS9,/v1/stats/player_history/TR1/2445593423760608,743,True,2031,2055,3006,6670,3123,1055,3340,1,2,2,0,1,0,438,0,0,0,0,0,25598,0,23419,2178,0,1900,0,1589,311,1428,3,1936,2092,1445,3,0,5261,1972,2920,368,5014,4000,0,0,85,0,0,0,0,9,2,0,3,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9101,9104,8014,8139,8135,159,117,42,129,254,0,0,0,0,38,0,0,181,0,0,346,3,0,8000,8100,5005,5008,5002,,,,,0,4,,,,,,,,,,,2,0,0.0,0,,274.1,5.3,,27.059999999999974,,373.8,,,,-0.48,47.599999999999966,216.7,
927,5104996209,EUW1,,l_DZfXhXL1DA3T-ji_4Poh-BaiGLuig2MObZ2Sd-QvAkE_8,8,200,55,4,14,crXI6URevTbZhc66_6iyHe2fcGOJ6wTts3ZzgED9vGbaZpg,HyperDoPe,EUW1,crXI6URevTbZhc66_6iyHe2fcGOJ6wTts3ZzgED9vGbaZpg,/v1/stats/player_history/EUW1/227708309,4086,True,1055,2031,3100,3020,4635,1026,3340,6,1,3,6,2,1,406,2,0,0,0,0,47415,41838,4687,889,0,9391,7788,857,745,1889,1,4057,1570,1570,8,2,9127,6081,2885,160,7302,6950,0,0,99,0,0,0,21,11,0,0,4,1,False,False,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,9111,8014,452,0,0,298,0,0,18,0,0,685,4,0,839,180,0,248,0,0,8100,8000,5008,5008,5003,,,,,0,4,,,,,,,,,,,0,0,0.0,0,,442.29999999999995,6.0,,27.059999999999974,,378.8,,,,-0.48,47.599999999999966,248.89999999999998,
927,5104996209,EUW1,,rrn0QlLfiNdzyhwr6tfKPRokAc5A6qBKli2LKxpgBu94KWcm,9,200,106,4,12,1Kz3dIEEfRvTxns2Gx0Ci03svdXA6UrvB9fRkOlOn-BZVwpeeQiHdwjz,MeisterHarald,EUW1,1Kz3dIEEfRvTxns2Gx0Ci03svdXA6UrvB9fRkOlOn-BZVwpeeQiHdwjz,/v1/stats/player_history/EUW1/2235823027130944,779,True,1054,2031,3076,3047,6660,2055,3340,2,1,2,2,1,1,166,0,0,0,0,0,42162,24503,17658,0,0,6615,2038,4576,0,968,1,8402,1191,1191,4,17,7409,1841,5567,0,4850,3725,0,0,77,0,0,0,147,10,1,0,3,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9105,8299,8473,8451,654,514,139,310,80,0,0,0,0,179,0,0,347,0,0,113,0,0,8000,8400,5007,5002,5003,,,,,0,4,,,,,,,,,,,2,0,0.0,0,,403.70000000000005,3.5,,27.059999999999974,,481.9,,,,-0.48,47.599999999999966,230.2,
927,5104996209,EUW1,,vznJ4ZOwgcER5z_bjOGDsqftMl5pM65oKbmKpBvDhN8Qhryy,10,200,28,4,11,uNfPz053RV8NO-9x3mFmPa1MSvyTeMk9B0wr7-5bTAyhIQUnCEZgY77n,BubblyBum,EUW1,uNfPz053RV8NO-9x3mFmPa1MSvyTeMk9B0wr7-5bTAyhIQUnCEZgY77n,/v1/stats/player_history/EUW1/2196735570301696,1427,True,3152,2031,1001,1082,0,0,3364,4,0,3,4,2,1,0,1,0,0,0,0,68642,50112,8990,9540,0,4395,3944,89,362,6282,1,5429,14532,65,6,4,10965,2750,8089,126,6211,4350,1,0,0,100,63,4,178,10,0,0,1,0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8105,8275,8236,359,0,0,129,0,0,14,0,0,13,5,0,12,0,0,8,0,0,8100,8200,5008,5008,5002,,,,,0,4,,,,,,,,,,,2,0,0.0,0,,371.9,0.0,,27.059999999999974,,613.6,,,,-0.48,47.599999999999966,278.1,
1564,5093286692,EUW1,,USJbz6iYtExD3r0276p4wFTDHhJPeMOzzIvkJyQqMyNKfgkN,1,100,234,4,11,iY4ZdqEcVmlyvIZ9w1svYwxMEkHauv1UlVEGWARKZJh_SDPh-sMvlp1Z,Yikeru,EUW1,iY4ZdqEcVmlyvIZ9w1svYwxMEkHauv1UlVEGWARKZJh_SDPh-sMvlp1Z,/v1/stats/player_history/EUW1/2037322888204640,3897,False,3153,6672,0,3111,0,0,3364,4,10,9,2,2,1,327,1,0,0,0,0,95970,13621,74584,7763,329,15832,2963,11416,1451,8426,1,15385,10874,435,23,21,26976,10465,14842,1668,8879,8800,0,0,37,76,57,0,117,12,10,0,8,2,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,9111,9104,8299,8143,8135,530,0,0,334,260,0,11,50,0,366,0,0,512,0,0,3008,5,0,8000,8100,5005,5008,5003,,,,,4,2,,,,,,,,,,,1,0,0.0,2,1114.3,417.9,1.7,,,1.3,746.6,,,406.5,,,330.1,365.8
1564,5093286692,EUW1,,WQR63Yv5YM9VMo4ALxxEpIxIsHhDDj7WR-WucWnu_RxF9rI,2,100,101,4,7,n3k7ZhyrjeT-4xIn8pJuyjh7DL00ZJvm9JyjQNSTkJudKQ,Myrmidog,EUW1,n3k7ZhyrjeT-4xIn8pJuyjh7DL00ZJvm9JyjQNSTkJudKQ,/v1/stats/player_history/EUW1/24000518,600,False,3157,3089,6655,3020,0,0,3363,8,3,6,5,1,2,870,0,0,0,0,0,104603,93823,7939,2840,0,19001,18339,661,0,1498,4,5826,1457,954,15,19,12049,7143,4097,808,11642,11460,1,0,162,5,4,0,124,14,0,0,6,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8224,8210,8237,8345,8313,1548,0,0,385,0,0,10,0,0,491,0,0,3,0,0,0,0,0,8200,8300,5008,5008,5003,,,,,2,1,,,,,,,,,,,0,0,0.0,0,589.7,487.1,6.1,,,7.1,204.10000000000002,,,540.5,,,363.5,525.7
1564,5093286692,EUW1,,8tk8AOKeOq0qOIDvl2yJmQVl4Y9Yea4tUj8Urjw1_MvoD84,3,100,126,4,12,t_vuJIsmbWwFCAtdGj8ST3jTsBcDNZirQ-X68XIR8yoeIp8,GW Irrelevant,EUW1,t_vuJIsmbWwFCAtdGj8ST3jTsBcDNZirQ-X68XIR8yoeIp8,/v1/stats/player_history/EUW1/203626023,4832,False,6692,3004,1055,3134,2422,1055,3340,1,7,3,0,1,0,443,0,0,0,0,0,131116,15076,114978,1062,0,14258,2983,10695,580,4524,1,13822,4916,727,17,10,22493,7650,13830,1011,8803,8500,0,0,197,15,9,4,157,14,2,0,8,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9103,8299,8304,8345,71,0,0,384,80,0,0,0,0,509,0,0,10,3,0,3,0,0,8000,8300,5008,5008,5002,,,,,2,0,,,,,,,,,,,0,0,0.0,0,757.9,434.5,6.8,,,9.0,499.59999999999997,,,340.7,,,304.9,497.5
1564,5093286692,EUW1,,CMDNVQ367bT-uSErzWU_KJm4vLIrUoPZ-TaPcUN0UXrMAWQ,4,100,526,14,4,xQ0BsyGMflX-_WxDXOkgBxM4y3F8CCQA3UbYk0gLxSOWC3s,Farfetch1,EUW1,xQ0BsyGMflX-_WxDXOkgBxM4y3F8CCQA3UbYk0gLxSOWC3s,/v1/stats/player_history/EUW1/227267467,4022,False,3859,6664,3158,3067,3024,0,3364,3,7,9,2,2,1,576,1,0,0,0,0,18514,10699,3517,4297,0,7456,5539,1225,692,2006,5,24462,53,53,42,27,17336,10240,6217,878,6336,6125,0,0,28,0,0,0,49,11,3,0,26,2,True,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8439,8401,8473,8242,8306,8347,698,0,0,273,0,0,706,0,0,55,0,0,3,0,0,0,0,0,8400,8300,5007,5003,5002,,,,,0,3,,,,,,,,,,,1,0,0.0,0,707.8,212.2,1.6,,,0.5,222.5,,,245.9,,,234.6,380.20000000000005
1564,5093286692,EUW1,,BhAleUG_-CvuKM-N-Zgb4jNp332IUcCMzSQdVAym11ADsTs,5,100,360,7,4,k2vtVc-_OKjG_lDspHDUnaO_3zE3xQoaz6rpNXkudamiG6c,freeagent1,EUW1,repLQZirVU9sx5aUgY8Qi2m_bViYRbfoxI1L4LdI5yHjLfE,/v1/stats/player_history/TR1/200033065,931,False,1055,6673,1038,6676,3047,1018,3363,5,10,5,2,2,1,275,1,0,0,0,0,97546,12387,84985,173,438,11894,1734,9986,173,4651,2,11223,3681,431,5,0,23035,8612,13579,843,10153,10050,0,0,155,11,4,0,3,13,0,0,5,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,8009,9103,8014,8139,8135,179,0,0,883,0,0,22,40,0,254,0,0,659,0,0,2551,5,0,8000,8100,5005,5008,5002,,,,,3,3,,,,,,,,,,,2,0,0.0,2,1154.4,246.0,5.5,,,5.6,525.8,,,457.20000000000005,,,290.4,560.2
1564,5093286692,EUW1,,v7qU-SUao-G5CaysFBER3h88mM8KOOU38frxFx1H8fVcFzg,6,200,62,12,4,lB-AWA1YHAJNM24HwtrmX-3nc8D0r2ZM9EFgSwSpziBR_g,Sung Jin Wοo,EUW1,PBIf9JZS5QNbwytrUZwsCbQZ9P5Y32ewPsJWqEBkTVDyoA,/v1/stats/player_history/EUN1/29382113,4100,True,3047,1033,3053,6632,6333,0,3363,9,5,6,3,2,4,458,3,0,0,0,0,121169,21013,93913,6242,0,17070,2680,14293,96,5141,1,21576,11443,7724,31,13,25012,8956,13905,2149,12548,11550,4,1,177,12,8,4,51,15,2,0,9,2,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,9111,9104,8299,8304,8345,589,0,0,993,300,0,14,30,0,475,0,0,9,4,5,3,0,0,8000,8300,5005,5008,5002,,,,,4,2,,,,,,,,,,,1,1,1.0,0,955.7,428.1,6.4,,,6.800000000000001,635.9,,,467.5,,,314.20000000000005,485.1
1564,5093286692,EUW1,,73TGYLGojJqnPdfR2jOZrgXM94FMzS7Hh2CIqk31Lqpzs04,7,200,57,14,4,3U-ioyjckDk8kzQgP2IUdiUVuKI0WIwEy9NnhWsdrdas0Q,Lathyrus,EUW1,3U-ioyjckDk8kzQgP2IUdiUVuKI0WIwEy9NnhWsdrdas0Q,/v1/stats/player_history/EUW1/35238458,4419,True,4005,0,3853,3158,1057,4637,3364,4,4,21,2,2,1,653,1,0,0,0,0,29966,23091,6227,648,73,16058,13892,1517,648,6111,6,11041,3813,1869,41,51,18422,7247,10712,462,8880,7800,1,0,9,4,0,0,190,13,4,0,24,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8463,8473,8453,8304,8345,238,0,0,1460,0,0,614,0,0,744,45,0,8,1,5,3,0,0,8400,8300,5007,5002,5002,,,,,2,3,,,,,,,,,,,1,0,0.0,1,841.4000000000001,258.4,0.4,,,0.3,441.70000000000005,,,273.4,,,286.9,324.8
1564,5093286692,EUW1,,uWw7Tp4PrxY_wqsOLSg7Rpz4mpUkUdSJHaaIozEa0nKQPiw,10,200,105,14,4,RZB0eORPNPStSll2aLn1_ib49nTlAPrVSwjG4BE5j_ti4EY,αwp,EUW1,RZB0eORPNPStSll2aLn1_ib49nTlAPrVSwjG4BE5j_ti4EY,/v1/stats/player_history/EUW1/226533776,7,True,3157,3100,3158,1052,1056,4636,3364,8,4,4,4,1,2,530,0,0,0,0,0,124438,91828,24892,7718,0,15147,11815,2276,1055,4650,1,10440,3579,3579,16,11,19243,5608,11811,1823,12664,11960,2,0,201,12,4,8,179,15,3,0,4,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8009,8014,1197,0,0,505,0,0,30,0,0,3447,5,0,1640,0,0,295,0,0,8100,8000,5008,5008,5003,,,,,1,1,,,,,,,,,,,0,1,0.0,0,1088.7,440.4,8.0,,,7.2,227.0,,,527.5999999999999,,,331.5,543.3
1753,5092817982,EUW1,,oq_s_HYEwboNJyuxWCLSutp2rMayXUa5ydjSLaNdLgdhOog,1,100,526,4,14,Upsyu_pQqqnf4GAsf618efRgLHa40EqeDZ9nJWxbWx0b_gc,BIue birds,EUW1,Upsyu_pQqqnf4GAsf618efRgLHa40EqeDZ9nJWxbWx0b_gc,/v1/stats/player_history/EUW1/202194016,4841,False,3860,2065,2055,3109,3047,1028,3364,5,12,13,2,1,2,322,0,0,0,0,0,24795,13932,3183,7679,0,8658,6392,1262,1003,2401,5,33301,28,28,46,42,27576,15791,10139,1645,8202,7550,0,0,39,0,0,0,81,13,8,0,23,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8401,8473,8453,8306,8347,460,0,0,242,0,0,777,0,0,361,586,0,4,0,0,0,0,0,8400,8300,5007,5003,5002,,,,,0,3,,,,,,,,,,,1,0,0.0,2,995.5,226.9,1.2000000000000002,-58.19999999999999,-55.44999999999999,1.4,380.3,29.900000000000034,0.5500000000000005,429.29999999999995,-0.3999999999999997,-2.5999999999999943,146.2,434.2
1753,5092817982,EUW1,,J_yakufHqqMrzsKuHBIgs-tPjRmJ7cYLJD2VRGHI_oCXSZE,3,100,30,4,11,buWudDZgQKZdJmyYeazgbuqTO94_t8TzKIkAwjiJxYQE3g,Sawyor,EUW1,buWudDZgQKZdJmyYeazgbuqTO94_t8TzKIkAwjiJxYQE3g,/v1/stats/player_history/EUW1/24760309,7,False,6653,4637,3157,1082,3020,3135,3364,13,7,13,3,2,3,715,2,0,0,0,0,196825,182520,4622,9681,0,34263,31649,491,2122,12114,1,14967,16012,249,30,26,32462,16208,15111,1142,16202,14175,0,0,73,122,91,9,256,16,3,0,4,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8126,8138,8135,8014,8009,2009,23,0,915,0,0,30,0,0,6481,5,0,991,0,0,4966,0,0,8100,8000,5008,5008,5002,,,,,4,2,,,,,,,,,,,1,0,0.0,1,1133.6999999999998,471.3,0.7,-415.8,46.400000000000006,2.6,765.3,10.099999999999994,1.9000000000000001,567.4,0.6,115.69999999999993,351.6,528.8
1753,5092817982,EUW1,,c-sc146TER_TRISuwQ6i8NQJEfWODJUcc53vOYU8qxLRj-4,6,200,77,6,11,rUL2O_PwLANeNX_gTftBuaQ6FdyY4BJmNP6d3svLj4JSkQ,LUNARY CHAP,EUW1,rUL2O_PwLANeNX_gTftBuaQ6FdyY4BJmNP6d3svLj4JSkQ,/v1/stats/player_history/EUW1/28570496,508,True,6664,4401,3047,3742,1033,2055,3364,4,6,11,2,1,1,657,0,0,0,0,0,161551,96577,56602,8371,0,11927,6063,4497,1367,15140,1,53698,23736,1346,34,31,35955,14210,18755,2989,12117,10875,0,1,28,168,94,21,247,16,3,0,4,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8299,8429,8453,362,0,0,1875,300,0,15,20,0,326,0,0,58,19,17,1442,1182,0,8000,8400,5005,5008,5002,,,,,4,2,,,,,,,,,,,1,0,0.0,0,1549.5,424.9,0.1,415.8,-46.400000000000006,0.7,649.6,-10.099999999999994,-1.9000000000000001,441.7,-0.6,-115.69999999999993,299.0,518.7
1753,5092817982,EUW1,,lDUv3RXwB7zK5V7BQSGG3W-ncOBHeiCVyrSNht-Bj1ajhp7M,8,200,112,4,12,s5tKQL6u114rNp9D78Eg94-0bbnacO_4FKN5T00ZpLmQf4yH1bvqvOjN,Iove you 3000,EUW1,s5tKQL6u114rNp9D78Eg94-0bbnacO_4FKN5T00ZpLmQf4yH1bvqvOjN,/v1/stats/player_history/EUW1/2272308691751328,23,True,6653,3089,3040,3041,3191,3158,3364,13,6,12,5,3,4,672,3,1,0,0,0,205203,187341,12762,5099,0,39781,38401,1125,254,1358,1,16706,13232,5541,16,26,17976,8669,7289,2017,15156,14550,1,0,193,34,20,13,341,17,2,0,5,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8226,8210,8237,8304,8345,20,0,0,250,1276,0,24,0,0,646,0,0,11,1,5,3,0,0,8200,8300,5005,5008,5002,,,,,1,1,,,,,,,,,,,0,1,0.0,1,882.8,473.79999999999995,8.1,0.0,0.0,6.699999999999999,159.5,0.0,0.0,608.3,0.0,0.0,272.5,666.9
